ID,Location,Specific Location,Amenities,Bedroom,Bathroom,Toilet,New,Duplex,Lux,Estate,rank,Price
323,ajah,anu crescent estate badore ajah lagos,4,2,2,2,1,1,1,1,4,1000000
324,ajah,powerline estate opp sunny villa estate badore ajah badore ajah lagos,5,3,2,3,0,0,0,1,4,900000
325,ajah," onison street, lakowe lakowe ajah lagos",5,3,2,3,0,0,0,1,4,900000
326,ajah,anu crescent badore ajah lekki badore ajah lagos,4,2,2,2,1,1,1,1,4,1000000
327,ajah,ajah lagos,4,2,2,2,1,1,0,1,4,800000
328,ajah,ogunfayo ibeju-lekki sangotedo ajah lagos,2,1,1,1,0,0,0,1,1,400000
329,ajah," cooperative villa road, badore badore ajah lagos",12,6,6,6,1,1,0,1,9,4000000
330,ajah,red roof bustop langbasa road ajah ado ajah lagos,3,2,1,2,1,1,0,1,4,800000
331,ajah,majek opp fara park after crown estate in ajah axis lekki. crown estate ajah lagos,2,1,1,1,0,0,0,1,1,400000
332,ajah,greenville estate badore ajah badore ajah lagos,2,1,1,1,0,0,0,1,1,400000
333,ajah," mayfair garden, awoyaya, ajah axis lekki. awoyaya ajah lagos",8,4,4,4,1,1,1,1,5,1500000
334,ajah,marshy hill estate akins bustop off addo road ajah ado ajah lagos,7,4,3,4,0,0,0,1,5,1200000
335,ajah,an estate in abijo after crown estate in ajah axis lekki. abijo ajah lagos,6,3,3,3,0,0,0,1,4,900000
336,ajah,ajah ajah lagos,2,1,1,1,0,0,0,1,1,400000
337,ajah,ajah lagos,6,3,3,3,1,1,0,1,4,1000000
338,ajah,badore ajah lagos,6,3,3,3,0,0,0,1,4,900000
339,ajah," within an estate, off ado road. ado ajah lagos",7,4,3,4,0,0,0,1,5,1200000
340,ajah,gated street by junction bustop opp harmony estate langbasa road ajah ado ajah lagos,5,3,2,3,0,0,0,1,4,900000
341,ajah," blenco supermarket before sangotedo, after lbs. peninsula estate ajah lagos",9,5,4,5,1,1,0,1,8,3000000
342,ajah,meridian luxury park estate awoyaya ajah lagos,7,4,3,4,0,0,0,1,5,1200000
343,ajah,.. sangotedo ajah lagos,6,3,3,3,1,1,1,1,4,1400000
344,ajah," majek after fara park, after crown estate in ajah axis lekki. crown estate ajah lagos",8,4,4,4,0,0,0,1,5,1200000
345,ajah," behind abraham adesanya round about, ajah lagos",11,6,5,6,1,1,0,1,9,4000000
346,ajah,lagum view estate opp catholic church ajah lagos,12,6,6,6,1,1,0,1,9,4000000
347,ajah,before blenco supermarket before sangotedo in ajah axis lekki. olokonla ajah lagos,6,3,3,3,0,0,0,1,4,900000
348,ajah,emerald housing estate ilaje ajah lagos,8,4,4,4,1,1,1,1,5,2500000
349,ajah,general paint bus stop just by abraham adesanya estate abraham adesanya estate ajah lagos,9,5,4,5,1,1,0,1,8,3000000
350,ajah,sangotedo sangotedo ajah lagos,7,4,3,4,1,0,0,1,5,1300000
351,ajah,lekki scheme 2 ajiwe ajah lagos,10,5,5,5,1,1,0,1,8,3000000
352,ajah,after lbs in olokonla in ajah axis lekki. olokonla ajah lagos,6,3,3,3,0,0,0,1,4,900000
353,ajah,olokonla olokonla ajah lagos,7,4,3,4,0,0,0,1,5,1200000
354,ajah,loshoro..school gate badore ajah lagos,2,1,1,1,0,0,0,1,1,400000
355,ajah,reservation estate langbasa road owode addo ajah ado ajah lagos,5,3,2,3,1,1,0,1,4,1000000
356,ajah,off mobil road ilaje ajah lagos,4,2,2,2,1,1,1,1,4,1000000
357,ajah,sangotedo ajah lagos,4,2,2,2,1,1,0,1,4,800000
358,ajah,awoyaya bus stop awoyaya ajah lagos,7,4,3,4,0,0,0,1,5,1200000
359,ajah,sangotedo ajah lagos,6,3,3,3,0,0,0,1,4,900000
360,ajah,red roof bustop addo - langbasa rd ajah ado ajah lagos,3,2,1,2,1,1,0,1,4,800000
361,ajah,greenville estate badore ajah badore ajah lagos,2,1,1,1,1,1,1,1,1,500000
362,ajah,crown estate crown estate ajah lagos,8,4,4,4,1,1,1,1,5,3000000
363,ajah,esfort estate addo road ajah ado ajah lagos,2,1,1,1,1,1,1,1,1,700000
364,ajah,estate after crown estate in ajah axis lekki. abijo ajah lagos,6,3,3,3,0,0,0,1,4,900000
365,ajah," abraham adesanya estate, ajah lagos",2,1,1,1,0,0,0,1,1,400000
366,ajah,marshy hill estate ado ajah lagos,7,4,3,4,0,0,0,1,5,1200000
367,ajah,chevron alternative ajah lagos,9,5,4,5,1,1,1,1,8,3500000
368,ajah,gated estate opp emerald estate mobil road illaje ajah ilaje ajah lagos,5,3,2,3,0,0,0,1,4,900000
369,ajah," destiny homes estate in abijo, after fara park, after crown estate in ajah axis lekki. crown estate ajah lagos",8,4,4,4,0,0,0,1,5,1200000
370,ajah,ajose street badore ajah badore ajah lagos,7,4,3,4,0,0,0,1,5,1250000
371,ajah,gated street by junction bustop harmony estate langbasa rd ajah ado ajah lagos,3,2,1,2,1,1,0,1,4,800000
372,ajah,ajah lagos,6,3,3,3,1,1,1,1,4,1500000
373,ajah,gated estate by junction bustop facing harmony estate langbasa road ajah ado ajah lagos,5,3,2,3,0,0,0,1,4,900000
374,ajah,remlek estate badore ajah badore ajah lagos,7,4,3,4,0,0,0,1,5,1200000
375,ajah,omoba bade street marshy hill estate ado ajah lagos,7,4,3,4,0,0,0,1,5,1200000
376,ajah,ocean palm estate sangotedo ajah lagos,5,3,2,3,1,1,1,1,4,1100000
377,ajah,unity estate maryland badore ajah badore ajah lagos,9,5,4,5,1,1,0,1,8,3000000
378,ajah,pearl garden estate sangotedo ajah lagos,9,5,4,5,1,1,0,1,8,3000000
379,ajah,greenville estate badore ajah badore ajah lagos,5,3,2,3,0,0,0,1,4,900000
380,ajah,marshy hill estate addo road ajah ado ajah lagos,2,1,1,1,1,0,0,1,1,450000
381,ajah,before the new shoprite in sangotedo in ajah axis lekki. sangotedo ajah lagos,8,4,4,4,0,0,0,1,5,1200000
382,ajah,golf road lakowe lakowe ajah lagos,8,4,4,4,1,1,1,1,5,3000000
383,ajah," crown estate, sangotedo, ajah axis lekki. crown estate ajah lagos",8,4,4,4,1,1,1,1,5,1500000
384,ajah,green ville estate badore ajah lagos,2,1,1,1,1,1,1,1,1,500000
385,ajah,thomas estate thomas estate ajah lagos,6,3,3,3,1,1,1,1,4,1600000
386,ajah," infinity estate, ado road. ado ajah lagos",5,3,2,3,1,1,1,1,4,1500000
387,ajah,seaside estate badore ajah lagos,5,3,2,3,0,0,0,1,4,900000
388,ajah,by hot bread sangotedo ajah lagos,2,1,1,1,0,0,0,1,1,400000
389,ajah," united estate, sangotedo ajah lagos",7,4,3,4,0,0,0,1,5,1200000
390,ajah,divine homes estate thomas estate ajah lagos,9,5,4,5,1,1,0,1,8,3000000
391,ajah,an estate in abijo after crown estate in ajah axis lekki. abijo ajah lagos,6,3,3,3,0,0,0,1,4,900000
392,ajah,peace estate cocacola bustop badore ajah badore ajah lagos,3,2,1,2,1,1,0,1,4,800000
393,ajah,apteck rd sangotedo ajah lagos,7,4,3,4,0,0,0,1,5,1200000
394,ajah,within a very secure and peaceful estate ado ajah lagos,7,4,3,4,0,0,0,1,5,1200000
395,ajah,behind the new shoprite in sangotedo in ajah axis lekki. sangotedo ajah lagos,10,5,5,5,1,1,0,1,8,3000000
396,ajah,lavalon hotel road opp eco bank addo road ajah ado ajah lagos,5,3,2,3,1,1,0,1,4,1000000
397,ajah,abijo ajah lagos,11,6,5,6,1,1,1,1,9,5000000
398,ajah,unity estate maryland badore ajah badore ajah lagos,2,1,1,1,0,0,0,1,1,400000
399,ajah," around blenco supermarket before sangotedo, ajah axis lekki. sangotedo ajah lagos",10,5,5,5,1,1,0,1,8,3000000
400,ajah,illaje off emerald estate mobil road illaje ajah ilaje ajah lagos,7,4,3,4,1,1,1,1,5,1500000
401,ajah,ajah lagos,6,3,3,3,1,1,1,1,4,1700000
402,ajah,marshy hill estate akins bustop addo road ajah ado ajah lagos,5,3,2,3,0,0,0,1,4,950000
403,ajah,lekki palm city estate ado ajah lagos,8,4,4,4,1,1,1,1,5,2300000
404,ajah," united estate, sangotedo, ajah axis, lekki. sangotedo ajah lagos",6,3,3,3,0,0,0,1,4,900000
405,ajah,harmony estate langbasa rd ajah ado ajah lagos,9,5,4,5,1,1,0,1,8,3000000
406,ajah,berulah estate by addo round about addo ajah ado ajah lagos,5,3,2,3,0,0,0,1,4,900000
407,ajah,seaside estate ajah lagos,6,3,3,3,1,1,0,1,4,1000000
408,ajah,silverpoint estate badore ajah lagos,5,3,2,3,0,0,0,1,4,900000
409,ajah," lekki palm city estate, off ado road, ajah, lagos. badore ajah lagos",9,5,4,5,1,1,0,1,8,3000000
410,ajah," otunla street, lakowe lakowe ajah lagos",5,3,2,3,0,0,0,1,4,900000
411,ajah,lavalon hotel estate opp eco bank addo road ajah ado ajah lagos,7,4,3,4,1,0,0,1,5,1300000
412,ajah,ajah lagos,6,3,3,3,1,1,1,1,4,2300000
413,ajah,before blenco supermarket in olokonla in ajah axis lekki. olokonla ajah lagos,6,3,3,3,0,0,0,1,4,900000
414,ajah,harmony estate langbasa rd ajah ado ajah lagos,5,3,2,3,0,0,0,1,4,900000
415,ajah,mega estate black gate bustop badore ajah badore ajah lagos,7,4,3,4,1,0,0,1,5,1300000
416,ajah,royal garden estate ajah lagos,10,5,5,5,1,1,1,1,8,4000000
417,ajah,general paint bus stop sangotedo ajah lagos,11,5,6,5,1,1,0,1,8,3000000
418,ajah,beside lagos business school ajah lagos,7,4,3,4,1,0,0,1,5,1300000
419,ajah,gated mobile road opposite llaje bf ajah bridge ilaje ajah lagos,4,2,2,2,1,1,1,1,4,1200000
420,ajah," majek after fara park, after crown estate in ajah axis lekki. crown estate ajah lagos",6,3,3,3,0,0,0,1,4,900000
421,ajah," majek, opposite fara park, in ajah axis lekki. crown estate ajah lagos",4,2,2,2,1,1,0,1,4,800000
422,ajah," united estate, sangotedo, ajah axis, lekki. sangotedo ajah lagos",4,2,2,2,1,1,0,1,4,800000
423,ajah,ajah lagos,6,3,3,3,1,1,1,1,4,1600000
424,ajah,lekki scheme 2 abraham adesanya ogombo road ajah ogombo ajah lagos,5,3,2,3,1,1,0,1,4,1000000
425,ajah,westwood estate badore ajah lagos,2,1,1,1,1,1,1,1,1,600000
426,ajah,lekki scheme 2 abraham adesanya ogombo road ajah ilaje ajah lagos,7,4,3,4,1,1,1,1,5,1500000
427,ajah,unity estate maryland badore ajah badore ajah lagos,7,4,3,4,0,0,0,1,5,1200000
428,ajah,thera annex sangotedo ajah lagos,5,3,2,3,0,0,0,1,4,900000
429,ajah,blenco sangotedo ajah lagos,7,4,3,4,0,0,0,1,5,1200000
430,ajah," salvation estate, owode, ajah ado ajah lagos",4,2,2,2,1,1,0,1,4,800000
431,ajah,salvation estate scheme 2 ado ajah lagos,7,4,3,4,0,0,0,1,5,1200000
432,ajah," lekki palm city estate, opposite ecobank ado road ajah lagos ado ajah lagos",5,3,2,3,1,1,1,1,4,1400000
433,ajah,cooperative villa badore ajah badore ajah lagos,5,3,2,3,0,0,0,1,4,900000
434,ajah,new road awoyaya ajah lagos,4,2,2,2,1,1,0,1,4,800000
435,ajah,new road awoyaya ajah lagos,6,3,3,3,0,0,0,1,4,900000
436,ajah,divine estate okun ajah okun ajah ajah lagos,4,2,2,2,1,1,0,1,4,850000
437,ajah,greenville estate badore ajah lagos,4,2,2,2,1,1,0,1,4,800000
438,ajah," madam theresa avenue, maryland estate badore ajah lagos",6,3,3,3,0,0,0,1,4,900000
439,ajah," ogunfayo,awoyaya (immediately after mayfair garden estate, awoyaya) awoyaya ajah lagos",4,2,2,2,1,1,0,1,4,800000
440,ajah," ogunfayo,awoyaya (immediately after mayfair garden estate, awoyaya) awoyaya ajah lagos",2,1,1,1,0,0,0,1,1,400000
441,ajah,abraham adesanya estate ajah lagos,2,1,1,1,1,0,0,1,1,450000
442,ajah,sangotedo ajah lagos,2,1,1,1,1,1,1,1,1,500000
443,ajah," awoyaya, ajah lagos",2,1,1,1,0,0,0,1,1,400000
444,ajah,ogadan ajah lagos,5,3,2,3,1,1,0,1,4,1000000
445,ajah," majek town, sangotedo ajah lagos",5,3,2,3,0,0,0,1,4,900000
446,ajah,alashela ogombo ajah lagos,5,3,2,3,0,0,0,1,4,900000
447,ajah,liberty bells schools badore ajah lagos,7,4,3,4,0,0,0,1,5,1200000
448,ajah," by total filling station, abraham adesanya ajiwe ajah lagos",10,5,5,5,1,1,0,1,8,3000000
449,ajah,adeba road lakowe ajah lagos,3,2,1,2,1,1,0,1,4,800000
450,ajah,liberty bells school badore ajah lagos,7,4,3,4,0,0,0,1,5,1200000
451,ajah,cooperative estate badore ajah lagos,8,4,4,4,0,0,0,1,5,1200000
452,ajah,"15 isah omale street, glorious estate badore ajah lagos",5,3,2,3,0,0,0,1,4,900000
453,ajah,adenike olotu street ilaje ajah lagos,10,5,5,5,1,1,0,1,8,3000000
454,ajah,greenville estate badore addo road ajah lagos badore ajah lagos,5,3,2,3,0,0,0,1,4,900000
455,ajah," silverland estate, sangotedo ajah lagos",2,1,1,1,0,0,0,1,1,400000
456,ajah,adeniki olotu street ilajie ajah ilaje ajah lagos,10,5,5,5,1,1,0,1,8,3000000
457,ajah,seaside estate badore ajah lagos,2,1,1,1,0,0,0,1,1,400000
458,ajah,"20 ganiyu ikotun street, marshy hill estate ajah okun ajah ajah lagos",4,2,2,2,1,1,0,1,4,800000
459,ajah,okera-nla lekki ajah lagos ado ajah lagos,2,1,1,1,0,0,0,1,1,400000
460,ajah,- graceland estate ajah lagos,2,1,1,1,1,0,0,1,1,450000
461,ajah,olokonla olokonla ajah lagos,7,4,3,4,1,1,1,1,5,1500000
462,ajah,first unity estate cooperative villa badore addo badore ajah lagos,6,3,3,3,0,0,0,1,4,900000
463,ajah,ado road ado ajah lagos,2,1,1,1,1,1,1,1,1,500000
464,ajah,prince leye close ado ajah lagos,4,2,2,2,1,1,0,1,4,800000
465,ajah,sangotedo sangotedo ajah lagos,11,6,5,6,1,1,0,1,9,4000000
466,ajah,sangotedo sangotedo ajah lagos,9,5,4,5,1,1,0,1,8,3000000
467,ajah,mobil road ilaje ajah lagos,5,3,2,3,1,1,0,1,4,1000000
468,ajah," penisula garden estate, few houses away from police post peninsula estate ajah lagos",10,5,5,5,1,1,0,1,8,3000000
469,ajah,sangotedo sangotedo ajah lagos,7,4,3,4,0,0,0,1,5,1200000
470,ajah," agungi, ajah lagos",2,1,1,1,1,1,1,1,1,1000000
471,ajah,peninsula gardens estate sangotedo ajah lagos,6,3,3,3,1,1,1,1,4,2000000
472,ajah,awoyaya ajah lagos,8,4,4,4,1,1,1,1,5,2000000
473,ajah,divine homesl thomas estate ajah lagos,10,5,5,5,1,1,0,1,8,3000000
474,ajah,keji olajide street majek sangotedo ajah lagos,7,4,3,4,0,0,0,1,5,1200000
475,ajah," keji olajide street, majek sangotedo ajah lagos",5,3,2,3,0,0,0,1,4,900000
476,ajah,23 james wood street ajah lagos,6,3,3,3,1,1,1,1,4,2300000
477,ajah,ajah lekki gardens estate ajah lagos,10,5,5,5,1,1,1,1,8,5000000
478,ajah," abijo gra, ajah lagos abijo ajah lagos",15,8,7,8,1,1,0,1,10,5500000
479,ajah,university view estate opposite lagos business school off lekki epe expressway ajah lagos,2,1,1,1,1,1,1,1,1,500000
480,lekki,.... ikate lekki lagos,7,4,3,4,0,0,0,1,7,2500000
481,lekki,lekki phase 1 lekki lagos,7,4,3,4,1,1,1,1,7,3500000
482,lekki,ologolo lekki lagos,7,4,3,4,0,0,0,1,7,2500000
483,lekki,lekki phase 1 lekki lagos,9,5,4,5,1,1,1,1,9,5500000
484,lekki,ikate elegushi lekki ikate lekki lagos,9,5,4,5,1,0,0,1,9,4000000
485,lekki,lekki phase 1 lekki lagos,7,4,3,4,1,1,1,1,7,4300000
486,lekki,osapa london lekki lagos,7,4,3,4,0,0,0,0,7,2300000
487,lekki,ikota lekki lagos,9,5,4,5,0,0,0,1,9,3500000
488,lekki,ikate lekki lagos,7,4,3,4,0,0,0,0,7,2000000
489,lekki,lekki phase 1 lekki lagos,7,4,3,4,1,1,1,1,7,4000000
490,lekki,lekki phase 1 lekki lagos,7,4,3,4,0,0,0,1,7,2500000
491,lekki,ikota lekki lagos,5,3,2,3,0,0,0,0,7,1600000
492,lekki,ikota villa estate lekki phase 2 lekki lagos,11,6,5,6,0,0,0,0,10,4700000
493,lekki,lekki phase 1 lekki lagos,8,4,4,4,0,0,0,1,7,2800000
494,lekki,kajola estate ibeju lekki lagos,7,4,3,4,0,0,0,0,7,2000000
495,lekki,lekki phase 1 lekki lagos,7,4,3,4,1,1,1,1,7,4300000
496,lekki,lekki phase 1 lekki lagos,7,4,3,4,1,1,1,1,7,4300000
497,lekki,osapa london lekki lagos,5,3,2,3,1,1,0,1,7,2500000
498,lekki,lekki phase 1 lekki lagos,7,4,3,4,1,1,1,1,7,3500000
499,lekki,lekki phase 1 lekki lagos,7,4,3,4,1,1,1,1,7,4300000
500,lekki,westend estate ikota lekki lagos,13,7,6,7,0,0,0,0,10,5500000
501,lekki,ikota lekki lagos,7,4,3,4,0,0,0,1,7,2600000
502,lekki,lekki phase 1 lekki lagos,11,6,5,6,0,0,0,0,10,4700000
503,lekki,lekki phase 1 lekki lagos,11,6,5,6,1,1,0,1,10,6200000
504,lekki,osapa lekki phase 1 lekki lagos,7,4,3,4,0,0,0,0,7,2300000
505,lekki,lekki phase 1 lekki lagos,5,3,2,3,0,0,0,1,7,2400000
506,lekki,"  lakowe gulf resort eatate, sixk tiger close ibeju lekki lagos",8,4,4,4,1,0,0,1,7,3000000
507,lekki,"6, abimbola owodunni close, seaside estate, off badore road, ajah, lekki, lagos. badore ajah lagos",7,4,3,4,0,0,0,0,7,2000000
508,lekki,alpha beach road igbo efon lekki lagos,7,4,3,4,0,0,0,1,7,2700000
509,lekki,igbo efon lekki lagos,7,4,3,4,0,0,0,0,7,2000000
510,lekki,oral estate lekki lagos,11,6,5,6,0,0,0,0,10,4700000
511,lekki,chevron lekki lagos,11,6,5,6,0,0,0,0,10,4700000
512,lekki,"u3 estate, akinleye street lekki phase 1 lekki lagos",9,5,4,5,1,1,1,1,9,5600000
513,lekki,lekki phase 1 lekki lagos,7,4,3,4,0,0,0,1,7,2500000
514,lekki,lekki phase 1 lekki lagos,5,3,2,3,1,1,0,1,7,2500000
515,lekki,lekki phase 1 lekki lagos,5,3,2,3,1,1,0,1,7,2500000
516,lekki,babatunde anjouse lekki phase 1 lekki lagos,9,5,4,5,1,1,1,1,9,5000000
517,lekki,chevron lekki lagos,9,5,4,5,0,0,0,1,9,3500000
518,lekki,chevron lekki lagos,9,5,4,5,1,0,0,1,9,4000000
519,lekki,osapa london lekki lagos,7,4,3,4,1,0,0,1,7,3000000
520,lekki,osapa london lekki lagos,9,5,4,5,1,0,0,1,9,4000000
521,lekki,lekki right oniru lekki lagos,3,2,1,2,1,0,0,1,6,1700000
522,lekki,ikota lekki lagos,7,4,3,4,0,0,0,0,7,2000000
523,lekki,lekki phase 1 lekki lagos,7,4,3,4,1,1,1,1,7,4300000
524,lekki,osapa london lekki lagos,9,5,4,5,1,0,0,1,9,4000000
525,lekki,osapa london lekki lagos,11,6,5,6,0,0,0,0,10,4700000
526,lekki,"  off orchid hotel road, lafiaji lekki lagos",9,5,4,5,0,0,0,1,9,3500000
527,lekki,lekki phase 1 lekki lagos,11,6,5,6,0,0,0,1,10,6000000
528,lekki,megamound estate ikota lekki lagos,9,5,4,5,0,0,0,1,9,3500000
529,lekki,ologolo lekki lagos,9,5,4,5,1,0,0,1,9,4000000
530,lekki,lekki phase 1 lekki lagos,9,5,4,5,0,0,0,1,9,3500000
531,lekki,chevron lekki lagos,9,5,4,5,0,0,0,1,9,3600000
532,lekki,lekki phase 1 lekki lagos,7,4,3,4,0,0,0,1,7,2500000
533,lekki,lekki phase 1 lekki lagos,11,6,5,6,1,1,0,1,10,6200000
534,lekki,lekki phase 1 lekki lagos,11,6,5,6,1,1,0,1,10,6200000
535,lekki,orchid lekki lagos,9,5,4,5,1,1,1,1,9,5000000
536,lekki,lekki phase 1 lekki lagos,5,3,2,3,1,1,1,1,7,2800000
537,lekki,lekki phase 1 lekki lagos,7,4,3,4,1,1,1,1,7,3500000
538,lekki,lekki phase 1 lekki lagos,7,4,3,4,0,0,0,1,7,2700000
539,lekki,lekki phase 1 lekki lagos,7,4,3,4,1,1,1,1,7,3500000
540,lekki,lekki phase 1 lekki lagos,9,5,4,5,1,1,1,1,9,5600000
541,lekki,lekki phase 1 lekki lagos,7,4,3,4,0,0,0,1,7,2500000
542,lekki,lekki phase 1 lekki lagos,11,6,5,6,0,0,0,1,10,6000000
543,lekki,off orchid road lekki lagos,11,6,5,6,0,0,0,0,10,4700000
544,lekki,lekki phase 1 lekki lagos,12,6,6,6,1,1,0,1,10,6200000
545,lekki,lekki phase 1 lekki lagos,7,4,3,4,0,0,0,1,7,2500000
546,lekki,lekki phase 1 lekki lagos,11,6,5,6,1,1,0,1,10,6200000
547,lekki,chevron lekki lagos,7,4,3,4,0,0,0,0,7,2000000
548,lekki,agungi lekki phase 2 lekki lagos,2,1,1,1,0,0,0,1,4,800000
549,lekki,lekki phase 1 lekki lagos,7,4,3,4,0,0,0,1,7,2500000
550,lekki,lekki lagos,2,1,1,1,0,0,0,0,4,650000
551,lekki,lekki phase 1 lekki lagos,9,5,4,5,1,1,1,1,9,5000000
552,lekki,bera estate chevron lekki lagos,9,5,4,5,0,0,0,1,9,3500000
553,lekki,lekki phase 1 lekki lagos,11,6,5,6,0,0,0,1,10,6000000
554,lekki,lekki phase 1 lekki lagos,8,5,3,5,0,0,0,1,9,3500000
555,lekki,lekki phase 1 lekki lagos,11,6,5,6,1,1,0,1,10,6200000
556,lekki,lekki phase 1 lekki lagos,11,6,5,6,0,0,0,1,10,5500000
557,lekki,... lekki phase 1 lekki lagos,9,5,4,5,1,1,1,1,9,5600000
558,lekki,lekki phase 1 lekki lagos,9,5,4,5,1,1,1,1,9,5000000
559,lekki,chevron lekki lagos,9,5,4,5,0,0,0,1,9,3500000
560,lekki,lekki phase 1 lekki lagos,11,6,5,6,0,0,0,0,10,5000000
561,lekki,lekki phase 1 lekki lagos,9,5,4,5,1,0,0,1,9,4000000
562,lekki,lafiaji lekki lagos,7,4,3,4,0,0,0,0,7,2300000
563,lekki,... osapa london lekki lagos,9,5,4,5,0,0,0,1,9,3500000
564,lekki,lafiaji community lekki lagos,4,2,2,2,0,0,0,0,6,900000
565,lekki,lekki phase 1 lekki lagos,7,4,3,4,1,1,1,1,7,4300000
566,lekki,- lekki phase 1 lekki lagos,5,3,2,3,1,1,1,1,7,3000000
567,lekki,ikate lekki lagos,7,4,3,4,0,0,0,1,7,2500000
568,lekki,chevron lekki lagos,9,5,4,5,1,0,1,1,9,4500000
569,lekki,lekki lekki lagos,2,1,1,1,1,1,1,1,4,1700000
570,lekki,osapa london lekki lagos,9,5,4,5,1,0,0,1,9,4000000
571,lekki,ikota lekki lagos,11,6,5,6,1,1,0,1,10,6200000
572,lekki,chevron lekki lagos,9,5,4,5,0,0,0,1,9,3500000
573,lekki,osapa london lekki lagos,7,4,3,4,0,0,0,1,7,2500000
574,lekki,lekki phase 1 lekki lagos,7,4,3,4,1,0,0,1,7,3000000
575,lekki,ikate lekki lagos,11,6,5,6,0,0,0,1,10,6000000
576,lekki,lekki phase 1 lekki lagos,5,3,2,3,0,0,0,1,7,2000000
577,lekki,.. lekki phase 1 lekki lagos,11,6,5,6,1,1,0,1,10,6200000
578,lekki,lekki phase 1 lekki lagos,9,5,4,5,1,1,1,1,9,5000000
579,lekki,westend estate ikota lekki lagos,7,4,3,4,0,0,0,0,7,2000000
580,lekki,ikate lekki lagos,5,3,2,3,0,0,0,1,7,2000000
581,lekki,lekki palm city ajah lagos,11,6,5,6,0,0,0,0,10,4700000
582,lekki,lekki phase 1 lekki lagos,11,6,5,6,0,0,0,0,10,5000000
583,lekki,lekki phase 1 lekki lagos,2,1,1,1,1,1,1,1,4,1800000
584,lekki,"  buena vista estate, lekki lekki lagos",9,5,4,5,0,0,0,1,9,3500000
585,lekki,osapa london lekki lagos,9,5,4,5,0,0,0,1,9,3500000
586,lekki,lekki phase 1 lekki lagos,9,5,4,5,1,0,1,1,9,4500000
587,lekki,.. lekki phase 1 lekki lagos,11,6,5,6,1,1,0,1,10,6200000
588,lekki,agungi lekki lagos,7,4,3,4,1,0,0,1,7,3000000
589,lekki,lekki phase 1 lekki lagos,9,5,4,5,1,0,0,1,9,4000000
590,lekki,dreamworld africana way lekki phase 2 lekki lagos,11,6,5,6,0,0,0,0,10,4700000
591,lekki,jakande lekki lagos,11,6,5,6,1,1,0,1,10,6200000
592,lekki,ikota lekki lagos,5,3,2,3,0,0,0,0,7,1600000
593,lekki,chevron lekki lagos,9,5,4,5,1,0,1,1,9,4500000
594,lekki,nicon town lekki lagos,9,5,4,5,1,1,1,1,9,5600000
595,lekki,lekki phase 1 lekki lagos,9,5,4,5,1,1,1,1,9,5000000
596,lekki,lekki phase 1 lekki lagos,11,6,5,6,0,0,0,1,10,6000000
597,lekki,chevron lekki lagos,5,3,2,3,0,0,0,1,7,2000000
598,lekki,ikate lekki lagos,11,6,5,6,0,0,0,0,10,5000000
599,lekki,off oladimeji alo lekki phase 1 lekki lagos,7,4,3,4,1,1,1,1,7,4300000
600,lekki,agungi lekki lagos,9,5,4,5,0,0,0,1,9,3500000
601,lekki,off admiralty road lekki. lekki phase 1 lekki lagos,7,4,3,4,1,1,1,1,7,4300000
602,lekki,lekki phase 1 lekki lagos,7,4,3,4,1,1,1,1,7,3500000
603,lekki,ologolo lekki lagos,9,5,4,5,0,0,0,1,9,3500000
604,lekki,orchid lekki phase 2 lekki lagos,9,5,4,5,1,0,1,1,9,4500000
605,lekki,providence lekki phase 1 lekki lagos,4,2,2,2,1,1,1,1,6,2800000
606,lekki,hakkem dickson lekki phase 1 lekki lagos,7,4,3,4,1,1,1,1,7,3500000
607,lekki,ikate ikate lekki lagos,9,5,4,5,1,1,1,1,9,5000000
608,lekki,lekki phase 1 lekki lagos,9,5,4,5,1,1,1,1,9,5600000
609,lekki,off omorihnre johnson lekki phase 1 lekki lagos,7,4,3,4,0,0,0,1,7,2800000
610,lekki,zone b nicon town nicon town lekki lagos,11,6,5,6,1,1,0,1,10,6200000
611,lekki,idado lekki lagos,7,4,3,4,1,1,1,1,7,4300000
612,lekki,lekki phase 1 lekki lagos,3,2,1,2,1,0,0,1,6,1800000
613,lekki,idado lekki lagos,9,5,4,5,1,0,1,1,9,4500000
614,lekki,osapa lekki lagos,9,5,4,5,0,0,0,1,9,3500000
615,lekki,lekki county homes ikota lekki lagos,11,6,5,6,1,1,0,1,10,6200000
616,lekki,"  immediately after shoprite, sangotedo, lekki, lagos crown estate ajah lagos",9,5,4,5,0,0,0,1,9,3500000
617,lekki,off rahman adeboyejo lekki phase 1 lekki lagos,11,6,5,6,1,1,0,1,10,6200000
618,lekki,chevron lekki lagos,9,5,4,5,1,0,1,1,9,4500000
619,lekki,ologolo lekki lagos,9,5,4,5,0,0,0,1,9,3500000
620,lekki,lekki phase 1 lekki lagos,15,8,7,8,1,1,0,1,10,7000000
621,lekki,agungi lekki lagos,9,5,4,5,0,0,0,1,9,3500000
622,lekki,oral estate lekki lagos,9,5,4,5,0,0,0,1,9,3500000
623,lekki,idado lekki lagos,5,3,2,3,1,1,0,1,7,2500000
624,lekki,lekki county home lekki phase 2 lekki lagos,9,5,4,5,0,0,0,1,9,3500000
625,lekki,"  within cooplag estate, along orchid hotel road chevron lekki lagos",11,6,5,6,0,0,0,0,10,4700000
